rLE,Xup,Yup,Xlo,Ylo,cl,cd,cm,cl_cd,alpha,status
0.055,0.7222106,0.2275,0.20000027,-0.01,0.5792838,0.024585474,-0.019631416,23.562035,5.0,1
0.055,0.7222106,0.2275,0.30000052,-0.3,0.71440995,0.0072293915,-0.01204456,98.820206,5.0,1
0.055,0.7222106,0.2275,0.30000052,-0.2275,0.6390413,0.0151604675,-0.01720316,42.15182,5.0,1
0.055,0.7222106,0.2275,0.30000052,-0.155,0.55591804,0.019875623,-0.021108873,27.969841,5.0,1
0.055,0.7222106,0.2275,0.30000052,-0.0825,0.5402327,0.022644177,-0.021207817,23.857468,5.0,1
0.055,0.7222106,0.2275,0.30000052,-0.01,0.5733477,0.024745874,-0.019666132,23.169426,5.0,1
0.055,0.7222106,0.2275,0.4000008,-0.3,-0.34396926,-0.28234476,0.5182081,0.0,5.0,1
0.055,0.7222106,0.2275,0.4000008,-0.2275,-0.08555848,-0.24705288,0.47107154,0.0,5.0,1
0.055,0.7222106,0.2275,0.4000008,-0.155,0.5345466,-0.13462545,0.26877528,0.0,5.0,1
0.055,0.7222106,0.2275,0.4000008,-0.0825,0.6123732,-0.021232933,0.05776715,0.0,5.0,1
0.055,0.7222106,0.2275,0.4000008,-0.01,0.6409813,0.017011773,-0.017812766,37.67869,5.0,1
0.055,0.7222106,0.2275,0.5000011,-0.3,-6544494000000.0,-2371557000000.0,4572956300000.0,0.0,5.0,1
0.055,0.7222106,0.2275,0.5000011,-0.2275,-4962908600000.0,-1798430800000.0,3467825600000.0,0.0,5.0,1
0.055,0.7222106,0.2275,0.5000011,-0.155,-3381323000000.0,-1225304700000.0,2362694400000.0,0.0,5.0,1
0.055,0.7222106,0.2275,0.5000011,-0.0825,-1799736400000.0,-652178200000.0,1257563200000.0,0.0,5.0,1
0.055,0.7222106,0.2275,0.5000011,-0.01,-218149850000.0,-79051915000.0,152431920000.0,0.0,5.0,1
0.055,0.7222106,0.3,0.1,-0.3,0.49400502,0.02886508,-0.021251373,17.114279,5.0,1
0.055,0.7222106,0.3,0.1,-0.2275,0.51219195,0.027158495,-0.020759776,18.859364,5.0,1
0.055,0.7222106,0.3,0.1,-0.155,0.534684,0.025965746,-0.020287119,20.591898,5.0,1
0.055,0.7222106,0.3,0.1,-0.0825,0.55820155,0.025381025,-0.020261891,21.992868,5.0,1
0.055,0.7222106,0.3,0.1,-0.01,0.5803727,0.024519995,-0.019597396,23.669365,5.0,1
0.055,0.7222106,0.3,0.20000027,-0.3,0.4750206,0.031004302,-0.020124082,15.321118,5.0,1
0.055,0.7222106,0.3,0.20000027,-0.2275,0.49332267,0.028578408,-0.022216395,17.262077,5.0,1
0.055,0.7222106,0.3,0.20000027,-0.155,0.51331145,0.026602298,-0.020632692,19.295755,5.0,1
0.055,0.7222106,0.3,0.20000027,-0.0825,0.5426745,0.025504142,-0.020429581,21.277897,5.0,1
0.055,0.7222106,0.3,0.20000027,-0.01,0.57796204,0.024634026,-0.019636042,23.46194,5.0,1
0.055,0.7222106,0.3,0.30000052,-0.3,0.63789433,0.015223242,-0.017264675,41.90266,5.0,1
0.055,0.7222106,0.3,0.30000052,-0.2275,0.5666467,0.019220661,-0.02054543,29.481123,5.0,1
0.055,0.7222106,0.3,0.30000052,-0.155,0.53694695,0.022254094,-0.021240711,24.128008,5.0,1
0.055,0.7222106,0.3,0.30000052,-0.0825,0.541983,0.023029458,-0.020865493,23.534336,5.0,1
0.055,0.7222106,0.3,0.30000052,-0.01,0.57339114,0.024750054,-0.019664604,23.167269,5.0,1
0.055,0.7222106,0.3,0.4000008,-0.3,-0.13938232,-0.24582008,0.48893,0.0,5.0,1
0.055,0.7222106,0.3,0.4000008,-0.2275,0.5731855,-0.15872635,0.25572497,0.0,5.0,1
0.055,0.7222106,0.3,0.4000008,-0.155,0.65319204,-0.10063918,0.15438226,0.0,5.0,1
0.055,0.7222106,0.3,0.4000008,-0.0825,0.67781466,-0.026142463,0.059541065,0.0,5.0,1
0.055,0.7222106,0.3,0.4000008,-0.01,0.6213763,0.01953331,-0.018197808,31.81111,5.0,1
0.055,0.7222106,0.3,0.5000011,-0.3,-4908533700000.0,-1778726700000.0,3429831500000.0,0.0,5.0,1
0.055,0.7222106,0.3,0.5000011,-0.2275,-3722304800000.0,-1348867700000.0,2600955500000.0,0.0,5.0,1
0.055,0.7222106,0.3,0.5000011,-0.155,-2536077000000.0,-919008640000.0,1772079500000.0,0.0,5.0,1
0.055,0.7222106,0.3,0.5000011,-0.0825,-1349846800000.0,-489149830000.0,943203550000.0,0.0,5.0,1
0.055,0.7222106,0.3,0.5000011,-0.01,-163617800000.0,-59290870000.0,114327680000.0,0.0,5.0,1
0.055,0.9,0.01,0.1,-0.3,0.58760995,0.028575629,-0.032982394,20.563326,5.0,1
0.055,0.9,0.01,0.1,-0.2275,0.5938427,0.02854202,-0.033089086,20.80591,5.0,1
0.055,0.9,0.01,0.1,-0.155,0.60118526,0.028520495,-0.03325078,21.079062,5.0,1
0.055,0.9,0.01,0.1,-0.0825,0.60976624,0.028309952,-0.033533074,21.538937,5.0,1
0.055,0.9,0.01,0.1,-0.01,0.62160724,0.027790103,-0.03397712,22.367935,5.0,1
0.055,0.9,0.01,0.20000027,-0.3,0.59298223,0.028183322,-0.03261359,21.040182,5.0,1
0.055,0.9,0.01,0.20000027,-0.2275,0.59598386,0.02822207,-0.032893665,21.117653,5.0,1
0.055,0.9,0.01,0.20000027,-0.155,0.6007146,0.02829168,-0.03301169,21.232908,5.0,1
0.055,0.9,0.01,0.20000027,-0.0825,0.6076571,0.028301246,-0.03335361,21.471035,5.0,1
0.055,0.9,0.01,0.20000027,-0.01,0.620422,0.027854603,-0.03393355,22.27359,5.0,1
0.055,0.9,0.01,0.30000052,-0.3,0.7014708,0.020792961,-0.03486103,33.735973,5.0,1
0.055,0.9,0.01,0.30000052,-0.2275,0.68230903,0.022647012,-0.034214146,30.127993,5.0,1
0.055,0.9,0.01,0.30000052,-0.155,0.65410316,0.024324588,-0.033328548,26.890615,5.0,1
0.055,0.9,0.01,0.30000052,-0.0825,0.6312265,0.026179131,-0.033469573,24.11182,5.0,1
0.055,0.9,0.01,0.30000052,-0.01,0.61927944,0.027836293,-0.033858135,22.247194,5.0,1
0.055,0.9,0.01,0.4000008,-0.3,0.60747147,-0.12641744,0.20800042,0.0,5.0,1
0.055,0.9,0.01,0.4000008,-0.2275,0.6801025,-0.042536814,0.08055249,0.0,5.0,1
0.055,0.9,0.01,0.4000008,-0.155,0.6296777,-0.016628493,0.053652577,0.0,5.0,1
0.055,0.9,0.01,0.4000008,-0.0825,0.83930665,-0.025735341,0.019392192,0.0,5.0,1
0.055,0.9,0.01,0.4000008,-0.01,0.6617882,0.024036106,-0.03516379,27.533089,5.0,1
0.055,0.9,0.01,0.5000011,-0.3,-2894642300000.0,-1048944200000.0,2022627600000.0,0.0,5.0,1
0.055,0.9,0.01,0.5000011,-0.2275,-2195103700000.0,-795449360000.0,1533825800000.0,0.0,5.0,1
0.055,0.9,0.01,0.5000011,-0.155,-1495565600000.0,-541954470000.0,1045024340000.0,0.0,5.0,1
0.055,0.9,0.01,0.5000011,-0.0825,-796026700000.0,-288459700000.0,556222600000.0,0.0,5.0,1
0.055,0.9,0.01,0.5000011,-0.01,-96488080000.0,-34964800000.0,67420914000.0,0.0,5.0,1
0.055,0.9,0.0825,0.1,-0.3,0.6226084,0.02761256,-0.034318812,22.548016,5.0,1
0.055,0.9,0.0825,0.1,-0.2275,0.6239194,0.02754879,-0.03437095,22.647799,5.0,1
0.055,0.9,0.0825,0.1,-0.155,0.62523097,0.02748499,-0.034423105,22.748087,5.0,1
0.055,0.9,0.0825,0.1,-0.0825,0.62653875,0.027422164,-0.03447359,22.847897,5.0,1
0.055,0.9,0.0825,0.1,-0.01,0.6278298,0.02736364,-0.034517214,22.943943,5.0,1
0.055,0.9,0.0825,0.20000027,-0.3,0.6211197,0.027592197,-0.03424246,22.5107,5.0,1
0.055,0.9,0.0825,0.20000027,-0.2275,0.6225505,0.027563393,-0.03429185,22.586134,5.0,1
0.055,0.9,0.0825,0.20000027,-0.155,0.62423515,0.027510215,-0.034359038,22.691032,5.0,1
0.055,0.9,0.0825,0.20000027,-0.0825,0.6259755,0.027437896,-0.034440808,22.814268,5.0,1
0.055,0.9,0.0825,0.20000027,-0.01,0.6276943,0.027371194,-0.03451342,22.932661,5.0,1
0.055,0.9,0.0825,0.30000052,-0.3,0.6291262,0.026727483,-0.034209915,23.53855,5.0,1
0.055,0.9,0.0825,0.30000052,-0.2275,0.6279559,0.026912529,-0.034264103,23.333218,5.0,1
0.055,0.9,0.0825,0.30000052,-0.155,0.6271219,0.027098015,-0.034319736,23.142725,5.0,1
0.055,0.9,0.0825,0.30000052,-0.0825,0.6269454,0.027272444,-0.0343856,22.988235,5.0,1
0.055,0.9,0.0825,0.30000052,-0.01,0.6275991,0.027369037,-0.034507133,22.93099,5.0,1
0.055,0.9,0.0825,0.4000008,-0.3,0.7591651,0.013038635,-0.030110188,58.224277,5.0,1
0.055,0.9,0.0825,0.4000008,-0.2275,0.73712444,0.016212128,-0.033149846,45.46747,5.0,1
0.055,0.9,0.0825,0.4000008,-0.155,0.7098408,0.0197155,-0.03646999,36.0042,5.0,1
0.055,0.9,0.0825,0.4000008,-0.0825,0.6730813,0.023427848,-0.035934366,28.729967,5.0,1
0.055,0.9,0.0825,0.4000008,-0.01,0.6318933,0.026935223,-0.03453029,23.459738,5.0,1
0.055,0.9,0.0825,0.5000011,-0.3,-318947100000.0,-115578225000.0,222863840000.0,0.0,5.0,1
0.055,0.9,0.0825,0.5000011,-0.2275,-241868210000.0,-87646830000.0,169005090000.0,0.0,5.0,1
0.055,0.9,0.0825,0.5000011,-0.155,-164789340000.0,-59715416000.0,115146310000.0,0.0,5.0,1
0.055,0.9,0.0825,0.5000011,-0.0825,-87710430000.0,-31784016000.0,61287547000.0,0.0,5.0,1
0.055,0.9,0.0825,0.5000011,-0.01,-10631565000.0,-3852607500.0,7428792000.0,0.0,5.0,1
0.055,0.9,0.155,0.1,-0.3,0.6254764,0.027470011,-0.034447,22.769426,5.0,1
0.055,0.9,0.155,0.1,-0.2275,0.6261704,0.027436253,-0.03447458,22.822737,5.0,1
0.055,0.9,0.155,0.1,-0.155,0.6268646,0.02740245,-0.03450218,22.876226,5.0,1
0.055,0.9,0.155,0.1,-0.0825,0.62755793,0.027368937,-0.034529336,22.92957,5.0,1
0.055,0.9,0.155,0.1,-0.01,0.628241,0.02733799,-0.03455241,22.98051,5.0,1
0.055,0.9,0.155,0.20000027,-0.3,0.62449634,0.027492143,-0.034382053,22.715448,5.0,1
0.055,0.9,0.155,0.20000027,-0.2275,0.6254162,0.027454115,-0.03442505,22.780418,5.0,1
0.055,0.9,0.155,0.20000027,-0.155,0.6263372,0.027415834,-0.034468323,22.845818,5.0,1
0.055,0.9,0.155,0.20000027,-0.0825,0.6272587,0.027377538,-0.034511596,22.911436,5.0,1
0.055,0.9,0.155,0.20000027,-0.01,0.62816936,0.027341973,-0.0345504,22.974545,5.0,1
0.055,0.9,0.155,0.30000052,-0.3,0.6276403,0.027042065,-0.034355685,23.209778,5.0,1
0.055,0.9,0.155,0.30000052,-0.2275,0.6273939,0.02714027,-0.034385905,23.116714,5.0,1
0.055,0.9,0.155,0.30000052,-0.155,0.6273847,0.02723737,-0.03441771,23.033968,5.0,1
0.055,0.9,0.155,0.30000052,-0.0825,0.6277544,0.027290855,-0.034481667,23.002373,5.0,1
0.055,0.9,0.155,0.30000052,-0.01,0.62811893,0.02734083,-0.034547076,22.973661,5.0,1
0.055,0.9,0.155,0.4000008,-0.3,0.7124072,0.019415371,-0.036449715,36.692947,5.0,1
0.055,0.9,0.155,0.4000008,-0.2275,0.6926292,0.021790843,-0.036373176,31.785334,5.0,1
0.055,0.9,0.155,0.4000008,-0.155,0.67373055,0.023394778,-0.035972096,28.79833,5.0,1
0.055,0.9,0.155,0.4000008,-0.0825,0.6516855,0.025021818,-0.034718357,26.04469,5.0,1
0.055,0.9,0.155,0.4000008,-0.01,0.6303929,0.027111169,-0.034559272,23.252148,5.0,1
0.055,0.9,0.155,0.5000011,-0.3,-168771670000.0,-61158515000.0,117928935000.0,0.0,5.0,1
0.055,0.9,0.155,0.5000011,-0.2275,-127985140000.0,-46378533000.0,89429440000.0,0.0,5.0,1
0.055,0.9,0.155,0.5000011,-0.155,-87198650000.0,-31598555000.0,60929940000.0,0.0,5.0,1
0.055,0.9,0.155,0.5000011,-0.0825,-46412186000.0,-16818590000.0,32430455000.0,0.0,5.0,1
0.055,0.9,0.155,0.5000011,-0.01,-5625720300.0,-2038616800.0,3930964700.0,0.0,5.0,1
0.055,0.9,0.2275,0.1,-0.3,0.6265086,0.027418721,-0.034493126,22.849665,5.0,1
0.055,0.9,0.2275,0.1,-0.2275,0.62698036,0.02739574,-0.034511887,22.886053,5.0,1
0.055,0.9,0.2275,0.1,-0.155,0.62745243,0.027372759,-0.034530647,22.922514,5.0,1
0.055,0.9,0.2275,0.1,-0.0825,0.62792444,0.027349807,-0.03454937,22.959007,5.0,1
0.055,0.9,0.2275,0.1,-0.01,0.62838894,0.02732874,-0.03456507,22.993702,5.0,1
0.055,0.9,0.2275,0.20000027,-0.3,0.6258412,0.02743395,-0.034448758,22.812653,5.0,1
0.055,0.9,0.2275,0.20000027,-0.2275,0.62646747,0.027407918,-0.034478195,22.85717,5.0,1
0.055,0.9,0.2275,0.20000027,-0.155,0.6270939,0.02738186,-0.03450761,22.901802,5.0,1
0.055,0.9,0.2275,0.20000027,-0.0825,0.6277203,0.027355812,-0.034537032,22.946505,5.0,1
0.055,0.9,0.2275,0.20000027,-0.01,0.6283401,0.027331483,-0.034563705,22.98961,5.0,1
0.055,0.9,0.2275,0.30000052,-0.3,0.6275262,0.027155474,-0.034409836,23.108646,5.0,1
0.055,0.9,0.2275,0.30000052,-0.2275,0.62754935,0.02722212,-0.034431145,23.052921,5.0,1
0.055,0.9,0.2275,0.30000052,-0.155,0.627805,0.027264126,-0.03447029,23.02678,5.0,1
0.055,0.9,0.2275,0.30000052,-0.0825,0.62805724,0.027296912,-0.034516677,23.008362,5.0,1
0.055,0.9,0.2275,0.30000052,-0.01,0.628306,0.027330693,-0.034561425,22.989025,5.0,1
0.055,0.9,0.2275,0.4000008,-0.3,0.68651813,0.022344064,-0.03637921,30.724855,5.0,1
0.055,0.9,0.2275,0.4000008,-0.2275,0.67396414,0.023382865,-0.03598565,28.822992,5.0,1
0.055,0.9,0.2275,0.4000008,-0.155,0.6595407,0.024468318,-0.035035856,26.954885,5.0,1
0.055,0.9,0.2275,0.4000008,-0.0825,0.6438778,0.02576388,-0.034659013,24.991491,5.0,1
0.055,0.9,0.2275,0.4000008,-0.01,0.6298525,0.027174503,-0.034569703,23.178068,5.0,1
0.055,0.9,0.2275,0.5000011,-0.3,-114744476000.0,-41580438000.0,80177530000.0,0.0,5.0,1
0.055,0.9,0.2275,0.5000011,-0.2275,-87014530000.0,-31531840000.0,60801300000.0,0.0,5.0,1
0.055,0.9,0.2275,0.5000011,-0.155,-59284620000.0,-21483231000.0,41425056000.0,0.0,5.0,1
0.055,0.9,0.2275,0.5000011,-0.0825,-31554716000.0,-11434622000.0,22048821000.0,0.0,5.0,1
0.055,0.9,0.2275,0.5000011,-0.01,-3824814600.0,-1386014700.0,2672584000.0,0.0,5.0,1
0.055,0.9,0.3,0.1,-0.3,0.6270402,0.027392268,-0.03451688,22.891138,5.0,1
0.055,0.9,0.3,0.1,-0.2275,0.62739754,0.027374864,-0.034531087,22.918745,5.0,1
0.055,0.9,0.3,0.1,-0.155,0.6277553,0.027357437,-0.034545302,22.946423,5.0,1
0.055,0.9,0.3,0.1,-0.0825,0.62811285,0.027340047,-0.03455951,22.974096,5.0,1
0.055,0.9,0.3,0.1,-0.01,0.62846524,0.027323987,-0.03457161,23.000496,5.0,1
0.055,0.9,0.3,0.20000027,-0.3,0.6265344,0.027403828,-0.034483276,22.863026,5.0,1
0.055,0.9,0.3,0.20000027,-0.2275,0.6270089,0.027384117,-0.034505546,22.896809,5.0,1
0.055,0.9,0.3,0.20000027,-0.155,0.6274834,0.02736437,-0.03452783,22.930674,5.0,1
0.055,0.9,0.3,0.20000027,-0.0825,0.62795806,0.027344622,-0.03455013,22.964592,5.0,1
0.055,0.9,0.3,0.20000027,-0.01,0.6284283,0.027326062,-0.03457056,22.997396,5.0,1
0.055,0.9,0.3,0.30000052,-0.3,0.6276354,0.027213782,-0.034438387,23.063147,5.0,1
0.055,0.9,0.3,0.30000052,-0.2275,0.62783104,0.027250338,-0.034464464,23.039385,5.0,1
0.055,0.9,0.3,0.30000052,-0.155,0.628022,0.02727519,-0.034499556,23.025394,5.0,1
0.055,0.9,0.3,0.30000052,-0.0825,0.62821335,0.027300015,-0.034534745,23.011465,5.0,1
0.055,0.9,0.3,0.30000052,-0.01,0.62840223,0.027325455,-0.034568824,22.996954,5.0,1
0.055,0.9,0.3,0.4000008,-0.3,0.6740845,0.02337676,-0.035992652,28.835669,5.0,1
0.055,0.9,0.3,0.4000008,-0.2275,0.6636105,0.0241827,-0.03532484,27.44154,5.0,1
0.055,0.9,0.3,0.4000008,-0.155,0.6513938,0.025056474,-0.034733333,25.997025,5.0,1
0.055,0.9,0.3,0.4000008,-0.0825,0.6399618,0.026146594,-0.03462705,24.475914,5.0,1
0.055,0.9,0.3,0.4000008,-0.01,0.6295736,0.027207263,-0.03457497,23.13991,5.0,1
0.055,0.9,0.3,0.5000011,-0.3,-86919730000.0,-31497478000.0,60735046000.0,0.0,5.0,1
0.055,0.9,0.3,0.5000011,-0.2275,-65914120000.0,-23885582000.0,46057402000.0,0.0,5.0,1
0.055,0.9,0.3,0.5000011,-0.155,-44908536000.0,-16273695000.0,31379771000.0,0.0,5.0,1
0.055,0.9,0.3,0.5000011,-0.0825,-23902925000.0,-8661807000.0,16702135000.0,0.0,5.0,1
0.055,0.9,0.3,0.5000011,-0.01,-2897324000.0,-1049916000.0,2024501000.0,0.0,5.0,1
0.0775,0.18884239,0.01,0.1,-0.3,-10.698872,0.5138147,4.350619,-20.822432,5.0,1
0.0775,0.18884239,0.01,0.1,-0.2275,-6.784398,0.36237967,3.0461042,-18.721796,5.0,1
0.0775,0.18884239,0.01,0.1,-0.155,-1.9492236,-0.07356164,1.7107161,0.0,5.0,1
0.0775,0.18884239,0.01,0.1,-0.0825,-0.5197576,-0.21434848,0.85910875,0.0,5.0,1
0.0775,0.18884239,0.01,0.1,-0.01,0.37712047,0.07085718,0.015549062,5.322262,5.0,1
0.0775,0.18884239,0.01,0.20000027,-0.3,-32.460903,-2.1454306,11.086521,0.0,5.0,1
0.0775,0.18884239,0.01,0.20000027,-0.2275,-23.688572,-1.4656955,8.416,0.0,5.0,1
0.0775,0.18884239,0.01,0.20000027,-0.155,-13.525785,-0.77423775,5.32886,0.0,5.0,1
0.0775,0.18884239,0.01,0.20000027,-0.0825,-7.4079523,-0.08647001,2.7603748,0.0,5.0,1
0.0775,0.18884239,0.01,0.20000027,-0.01,0.8429154,-0.02565454,-0.03498415,0.0,5.0,1
0.0775,0.18884239,0.01,0.30000052,-0.3,-184.85068,-21.253958,64.225876,0.0,5.0,1
0.0775,0.18884239,0.01,0.30000052,-0.2275,-138.43243,-15.767541,47.79351,0.0,5.0,1
0.0775,0.18884239,0.01,0.30000052,-0.155,-94.6168,-10.271905,32.505836,0.0,5.0,1
0.0775,0.18884239,0.01,0.30000052,-0.0825,-47.662533,-4.714635,15.987394,0.0,5.0,1
0.0775,0.18884239,0.01,0.30000052,-0.01,0.22958489,0.08813217,0.10628232,2.6050065,5.0,1
0.0775,0.18884239,0.01,0.4000008,-0.3,-1824.4569,-302.69208,898.463,0.0,5.0,1
0.0775,0.18884239,0.01,0.4000008,-0.2275,-1380.5381,-228.95572,680.50494,0.0,5.0,1
0.0775,0.18884239,0.01,0.4000008,-0.155,-936.6553,-155.21779,462.52502,0.0,5.0,1
0.0775,0.18884239,0.01,0.4000008,-0.0825,-493.04163,-81.40471,244.93297,0.0,5.0,1
0.0775,0.18884239,0.01,0.4000008,-0.01,-39.005543,-8.060618,20.987854,0.0,5.0,1
0.0775,0.18884239,0.01,0.5000011,-0.3,-9800990000000000.0,-3551627000000000.0,6848428400000000.0,0.0,5.0,1
0.0775,0.18884239,0.01,0.5000011,-0.2275,-7432418000000000.0,-2693317000000000.0,5193390700000000.0,0.0,5.0,1
0.0775,0.18884239,0.01,0.5000011,-0.155,-5063845000000000.0,-1835007600000000.0,3538354600000000.0,0.0,5.0,1
0.0775,0.18884239,0.01,0.5000011,-0.0825,-2695273000000000.0,-976697440000000.0,1883317700000000.0,0.0,5.0,1
0.0775,0.18884239,0.01,0.5000011,-0.01,-326699740000000.0,-118387570000000.0,228280920000000.0,0.0,5.0,1
0.0775,0.18884239,0.0825,0.1,-0.3,0.43788332,-0.052475058,-0.004725974,0.0,5.0,1
0.0775,0.18884239,0.0825,0.1,-0.2275,0.21192005,-0.012612417,0.0494203,0.0,5.0,1
0.0775,0.18884239,0.0825,0.1,-0.155,0.33117062,0.015818942,0.02430908,20.935066,5.0,1
0.0775,0.18884239,0.0825,0.1,-0.0825,0.35037622,0.055499908,-0.006873198,6.3130956,5.0,1
0.0775,0.18884239,0.0825,0.1,-0.01,0.25575078,0.034471493,0.08160039,7.419196,5.0,1
0.0775,0.18884239,0.0825,0.20000027,-0.3,0.3247626,0.0035888143,-0.02993124,90.49301,5.0,1
0.0775,0.18884239,0.0825,0.20000027,-0.2275,0.17940573,0.025922809,-0.04992853,6.920768,5.0,1
0.0775,0.18884239,0.0825,0.20000027,-0.155,0.08474656,0.03143474,-0.05299534,2.6959524,5.0,1
0.0775,0.18884239,0.0825,0.20000027,-0.0825,0.38025853,0.015829913,-0.016120091,24.021517,5.0,1
0.0775,0.18884239,0.0825,0.20000027,-0.01,0.17287429,0.0395551,0.09094918,4.3704677,5.0,1
0.0775,0.18884239,0.0825,0.30000052,-0.3,32.982883,-4.314888,-7.5800385,0.0,5.0,1
0.0775,0.18884239,0.0825,0.30000052,-0.2275,29.195595,-3.3860028,-7.432898,0.0,5.0,1
0.0775,0.18884239,0.0825,0.30000052,-0.155,20.472218,-2.3674521,-5.121093,0.0,5.0,1
0.0775,0.18884239,0.0825,0.30000052,-0.0825,6.758109,-0.93943,-1.588001,0.0,5.0,1
0.0775,0.18884239,0.0825,0.30000052,-0.01,0.25050873,0.039283197,0.06195251,6.376994,5.0,1
0.0775,0.18884239,0.0825,0.4000008,-0.3,785.1717,-116.692055,-175.15794,0.0,5.0,1
0.0775,0.18884239,0.0825,0.4000008,-0.2275,609.4282,-90.20694,-136.91805,0.0,5.0,1
0.0775,0.18884239,0.0825,0.4000008,-0.155,423.33685,-62.383022,-95.04328,0.0,5.0,1
0.0775,0.18884239,0.0825,0.4000008,-0.0825,214.97229,-32.38573,-47.275486,0.0,5.0,1
0.0775,0.18884239,0.0825,0.4000008,-0.01,15.428648,-2.297992,-3.416409,0.0,5.0,1
0.0775,0.18884239,0.0825,0.5000011,-0.3,9112522000000000.0,-1527028000000000.0,-1658313000000000.0,0.0,5.0,1
0.0775,0.18884239,0.0825,0.5000011,-0.2275,6910329000000000.0,-1157996200000000.0,-1257554200000000.0,0.0,5.0,1
0.0775,0.18884239,0.0825,0.5000011,-0.155,4708135600000000.0,-788964400000000.0,-856795100000000.0,0.0,5.0,1
0.0775,0.18884239,0.0825,0.5000011,-0.0825,2505942700000000.0,-419932600000000.0,-456035840000000.0,0.0,5.0,1
0.0775,0.18884239,0.0825,0.5000011,-0.01,303750760000000.0,-50900924000000.0,-55277110000000.0,0.0,5.0,1
0.0775,0.18884239,0.155,0.1,-0.3,0.49652934,-0.010805711,-0.050021574,0.0,5.0,1
0.0775,0.18884239,0.155,0.1,-0.2275,0.37326425,0.042595807,-0.018383533,8.762934,5.0,1
0.0775,0.18884239,0.155,0.1,-0.155,0.54825497,0.040395778,-0.024206758,13.572086,5.0,1
0.0775,0.18884239,0.155,0.1,-0.0825,0.35852075,0.036777083,0.032591555,9.748483,5.0,1
0.0775,0.18884239,0.155,0.1,-0.01,0.39164454,0.026796095,0.07255095,14.615732,5.0,1
0.0775,0.18884239,0.155,0.20000027,-0.3,0.3885091,0.0073278323,-0.046513587,53.018284,5.0,1
0.0775,0.18884239,0.155,0.20000027,-0.2275,0.45087403,-0.0010719262,-0.04232718,0.0,5.0,1
0.0775,0.18884239,0.155,0.20000027,-0.155,0.69901156,-0.019804163,-0.03900695,0.0,5.0,1
0.0775,0.18884239,0.155,0.20000027,-0.0825,1.1328828,-0.01599475,-0.17997934,0.0,5.0,1
0.0775,0.18884239,0.155,0.20000027,-0.01,0.23472585,0.04348625,0.08647457,5.3977027,5.0,1
0.0775,0.18884239,0.155,0.30000052,-0.3,19.199396,-2.2467575,-4.7850103,0.0,5.0,1
0.0775,0.18884239,0.155,0.30000052,-0.2275,14.772849,-1.7461075,-3.9164453,0.0,5.0,1
0.0775,0.18884239,0.155,0.30000052,-0.155,6.8665466,-0.939623,-1.6281223,0.0,5.0,1
0.0775,0.18884239,0.155,0.30000052,-0.0825,4.3534584,-0.5387409,-1.0045698,0.0,5.0,1
0.0775,0.18884239,0.155,0.30000052,-0.01,0.26878652,0.027527906,0.07783948,9.764147,5.0,1
0.0775,0.18884239,0.155,0.4000008,-0.3,387.57593,-57.26192,-86.93958,0.0,5.0,1
0.0775,0.18884239,0.155,0.4000008,-0.2275,298.56284,-43.7007,-66.684395,0.0,5.0,1
0.0775,0.18884239,0.155,0.4000008,-0.155,194.10083,-29.19039,-42.68179,0.0,5.0,1
0.0775,0.18884239,0.155,0.4000008,-0.0825,76.49017,-12.353852,-15.7295475,0.0,5.0,1
0.0775,0.18884239,0.155,0.4000008,-0.01,9.791351,-1.1506454,-2.5102181,0.0,5.0,1
0.0775,0.18884239,0.155,0.5000011,-0.3,4305295000000000.0,-721458340000000.0,-783485100000000.0,0.0,5.0,1
0.0775,0.18884239,0.155,0.5000011,-0.2275,3264849000000000.0,-547105950000000.0,-594142960000000.0,0.0,5.0,1
0.0775,0.18884239,0.155,0.5000011,-0.155,2224402600000000.0,-372753570000000.0,-404800670000000.0,0.0,5.0,1
0.0775,0.18884239,0.155,0.5000011,-0.0825,1183956000000000.0,-198401060000000.0,-215458410000000.0,0.0,5.0,1
0.0775,0.18884239,0.155,0.5000011,-0.01,143509860000000.0,-24048615000000.0,-26116178000000.0,0.0,5.0,1
0.0775,0.18884239,0.2275,0.1,-0.3,0.40025067,0.022301715,0.0024230406,17.94708,5.0,1
0.0775,0.18884239,0.2275,0.1,-0.2275,0.38892978,0.044945944,0.03935062,8.653278,5.0,1
0.0775,0.18884239,0.2275,0.1,-0.155,0.31993902,0.04835022,0.022337446,6.6171165,5.0,1
0.0775,0.18884239,0.2275,0.1,-0.0825,0.32438898,0.036429416,0.055621076,8.904589,5.0,1
0.0775,0.18884239,0.2275,0.1,-0.01,0.335431,0.026980411,0.09020057,12.43239,5.0,1
0.0775,0.18884239,0.2275,0.20000027,-0.3,0.78090066,-0.03592334,-0.0668303,0.0,5.0,1
0.0775,0.18884239,0.2275,0.20000027,-0.2275,0.9924144,-0.0525035,-0.130918,0.0,5.0,1
0.0775,0.18884239,0.2275,0.20000027,-0.155,1.2577784,-0.040775113,-0.21684851,0.0,5.0,1
0.0775,0.18884239,0.2275,0.20000027,-0.0825,0.7215071,0.016812842,-0.035117306,42.914043,5.0,1
0.0775,0.18884239,0.2275,0.20000027,-0.01,0.20761576,0.05044354,0.08133331,4.1158047,5.0,1
0.0775,0.18884239,0.2275,0.30000052,-0.3,13.199925,-1.5815898,-3.5947132,0.0,5.0,1
